Country Name,Country Code,Year,Gini,GDP_per_capita,Lowest20_share,Highest10_share,Inequality_Ratio,Log_GDP
Kenya,KEN,1997,45.0,466.723814611399,5.6,36.2,6.464285714285715,6.14573767931921
Kenya,KEN,2005,46.4,523.456312433863,5.0,36.8,7.359999999999999,6.2604535739798095
Kenya,KEN,2015,40.8,1489.11959777284,6.2,31.6,5.096774193548387,7.305940350326721
Kenya,KEN,2020,36.2,1927.66459027849,7.3,28.4,3.8904109589041096,7.564064492338477
Kenya,KEN,2021,38.7,2061.35622089594,7.2,31.8,4.416666666666667,7.631119404818203
Kenya,KEN,2022,37.7,2109.56288513137,7.2,30.1,4.180555555555555,7.654236041563953
Kiribati,KIR,2006,37.0,1123.19258990684,6.6,29.2,4.424242424242425,7.023930435944621
Kiribati,KIR,2019,27.8,1750.9977188915,9.5,22.8,2.4,7.467941029538858
"Korea, Rep.",KOR,2006,31.7,22609.7059431449,7.4,23.6,3.189189189189189,10.026134559576867
"Korea, Rep.",KOR,2008,32.3,22252.3125108061,7.3,24.0,3.2876712328767126,10.010201215263656
"Korea, Rep.",KOR,2010,32.0,24071.2620526362,7.4,23.8,3.2162162162162162,10.088773962000674
"Korea, Rep.",KOR,2012,31.6,26600.5477433903,7.4,23.4,3.162162162162162,10.188687086414559
"Korea, Rep.",KOR,2014,31.2,30667.0912467447,7.6,23.2,3.0526315789473686,10.330945412269772
"Korea, Rep.",KOR,2016,35.2,30832.0628072516,6.7,26.0,3.8805970149253732,10.336310427732107
"Korea, Rep.",KOR,2017,34.9,33296.9845439195,6.7,25.6,3.8208955223880596,10.413222117631602
"Korea, Rep.",KOR,2018,33.7,35363.9508228687,7.1,24.8,3.4929577464788735,10.473448241926059
"Korea, Rep.",KOR,2019,33.2,33826.9443301597,7.4,24.7,3.3378378378378377,10.429012933431592
"Korea, Rep.",KOR,2020,32.7,33645.7719545073,7.6,24.8,3.2631578947368425,10.423642679467017
"Korea, Rep.",KOR,2021,32.9,37518.4635305697,7.5,24.6,3.2800000000000002,10.53258845160388
Kosovo,XKX,2003,29.0,,9.1,23.2,2.5494505494505493,
Kosovo,XKX,2005,31.2,,8.2,24.2,2.951219512195122,
Kosovo,XKX,2006,30.3,,8.5,24.0,2.823529411764706,
Kosovo,XKX,2009,31.8,2794.86699473069,8.0,25.0,3.125,7.93553979759848
Kosovo,XKX,2010,33.3,2987.54519574464,7.8,25.7,3.2948717948717947,8.00220732440806
Kosovo,XKX,2011,27.8,3538.94759838576,9.0,22.3,2.477777777777778,8.171584673337213
Kosovo,XKX,2012,29.0,3410.65550749316,8.8,23.5,2.6704545454545454,8.134659782739973
Kosovo,XKX,2013,26.3,3704.55872781672,9.7,21.9,2.2577319587628866,8.21731942883315
Kosovo,XKX,2014,27.3,3902.49424360946,9.1,22.0,2.417582417582418,8.26937117733647
Kosovo,XKX,2015,26.5,3520.62850699375,9.5,21.5,2.263157894736842,8.166394805776655
Kosovo,XKX,2016,26.7,3759.44959067104,9.4,21.8,2.3191489361702127,8.232027840208714
Kosovo,XKX,2017,44.2,4009.32022050863,3.5,31.2,8.914285714285715,8.296376984860126
Kosovo,XKX,2018,44.6,4384.18796444738,3.0,30.8,10.266666666666667,8.38575970281079
Kosovo,XKX,2019,40.2,4415.99923011071,4.3,28.8,6.6976744186046515,8.392989413616045
Kosovo,XKX,2020,57.4,4310.88963754863,1.7,45.9,27.0,8.368899574221956
Kosovo,XKX,2021,49.4,5270.43236861018,1.9,32.9,17.31578947368421,8.569867681549574
Kosovo,XKX,2022,38.3,5290.95006509706,4.5,25.1,5.577777777777778,8.573753105153504
Kyrgyz Republic,KGZ,1998,46.3,345.137046084246,4.4,35.2,8.0,5.8439415731812145
Kyrgyz Republic,KGZ,2000,31.0,279.621738464365,8.6,24.8,2.8837209302325584,5.633437755779337
Kyrgyz Republic,KGZ,2001,30.2,308.41129550148,8.8,23.9,2.7159090909090904,5.731434267158143
Kyrgyz Republic,KGZ,2002,30.3,321.726775366804,8.6,23.9,2.7790697674418605,5.773702661638818
Kyrgyz Republic,KGZ,2003,28.7,380.505828812441,9.3,23.3,2.5053763440860215,5.941501496008169
Kyrgyz Republic,KGZ,2004,34.8,433.233873286,7.7,27.2,3.5324675324675323,6.071277705250887
Kyrgyz Republic,KGZ,2005,32.6,476.548193640077,8.4,26.1,3.107142857142857,6.166568858882435
Kyrgyz Republic,KGZ,2006,37.4,543.113512472219,7.3,29.4,4.027397260273973,6.297318344996839
Kyrgyz Republic,KGZ,2007,33.9,721.771577544361,7.6,26.5,3.486842105263158,6.581708714243529
Kyrgyz Republic,KGZ,2008,31.5,966.388569370494,8.4,25.3,3.011904761904762,6.873565999058544
Kyrgyz Republic,KGZ,2009,29.9,870.198894546917,9.1,24.6,2.7032967032967035,6.768721799942078
Kyrgyz Republic,KGZ,2010,30.1,876.954476440354,8.7,24.6,2.827586206896552,6.776455082747084
Kyrgyz Republic,KGZ,2011,27.8,1117.40174350185,9.7,23.5,2.4226804123711343,7.018761397344083
Kyrgyz Republic,KGZ,2012,27.4,1168.62244675446,9.6,23.1,2.4062500000000004,7.063580938180307
Kyrgyz Republic,KGZ,2013,28.8,1269.66303464348,9.3,23.8,2.5591397849462365,7.146506817194809
Kyrgyz Republic,KGZ,2014,26.8,1264.52668823891,10.0,22.9,2.29,7.142453171651559
Kyrgyz Republic,KGZ,2015,29.0,1105.65193844261,9.5,24.8,2.610526315789474,7.008190429517273
Kyrgyz Republic,KGZ,2016,26.8,1103.27489428412,10.0,22.9,2.29,7.006038212394624
Kyrgyz Republic,KGZ,2017,27.3,1221.39046807082,9.9,23.3,2.3535353535353534,7.1077452166574036
Kyrgyz Republic,KGZ,2018,27.7,1283.5203037417,9.9,23.6,2.383838383838384,7.157361819229083
Kyrgyz Republic,KGZ,2019,29.7,1421.99927504102,9.6,25.8,2.6875,7.259819100546615
Kyrgyz Republic,KGZ,2020,29.0,1229.51766602907,9.4,24.0,2.553191489361702,7.114377230019122
Kyrgyz Republic,KGZ,2021,28.8,1349.99730650542,9.5,24.2,2.5473684210526315,7.207857876249315
Kyrgyz Republic,KGZ,2022,26.4,1739.72018344174,10.0,22.0,2.2,7.461479565162656
Kyrgyz Republic,KGZ,2023,27.2,2138.22210211478,9.9,23.0,2.323232323232323,7.667729969311487
Lao PDR,LAO,1992,34.3,247.345286150532,8.2,28.0,3.414634146341464,5.510785280085743
Lao PDR,LAO,1997,34.9,339.09319241187,8.1,29.1,3.592592592592593,5.826274973471128
Lao PDR,LAO,2002,32.6,313.350817148131,8.6,27.0,3.1395348837209305,5.74732338444814
Lao PDR,LAO,2007,35.4,697.323013673925,8.0,29.2,3.65,6.54724873766044
Lao PDR,LAO,2012,36.0,1563.5650771337,7.6,29.0,3.8157894736842106,7.354723798758717
Lao PDR,LAO,2018,38.8,2545.1075420815,7.0,31.2,4.457142857142857,7.841928184312483
Latvia,LVA,1993,27.0,,9.6,22.1,2.3020833333333335,
Latvia,LVA,1995,31.0,2256.77360387054,8.0,25.1,3.1375,7.721691463355001
Latvia,LVA,1996,31.6,2360.1714816213,7.7,25.6,3.324675324675325,7.766489557083863
Latvia,LVA,1997,34.4,2609.89308697195,7.2,26.6,3.6944444444444446,7.867064536631743
Latvia,LVA,1998,33.3,2893.79998716563,7.5,26.2,3.493333333333333,7.970325791867854
Latvia,LVA,2002,35.1,4003.60935783538,7.1,27.5,3.8732394366197185,8.294951572697357
Latvia,LVA,2003,36.5,4914.57992829302,6.9,28.5,4.130434782608695,8.499961561643484
Latvia,LVA,2004,36.4,6109.73265186817,6.5,28.5,4.384615384615385,8.717638295376604
Latvia,LVA,2005,39.0,7283.78738127622,5.9,30.0,5.084745762711864,8.893406250591184
Latvia,LVA,2006,35.6,9211.7374468148,6.8,26.8,3.9411764705882355,9.12823375932021
Latvia,LVA,2007,37.5,13370.9789452508,6.4,28.3,4.421875,9.500841886955644
Latvia,LVA,2008,37.2,15677.6080864506,6.1,27.7,4.540983606557377,9.659988736761173
Latvia,LVA,2009,35.9,11996.0322729773,5.9,26.9,4.5593220338983045,9.392331230176826
Latvia,LVA,2010,35.0,11188.4191700977,6.2,26.2,4.225806451612903,9.322634519663787
Latvia,LVA,2011,35.8,12902.574053337,6.4,27.3,4.265625,9.465182109462873
Latvia,LVA,2012,35.2,13329.3499931271,6.5,26.6,4.092307692307693,9.49772364927767
Latvia,LVA,2013,35.5,14484.4715282132,6.5,26.8,4.1230769230769235,9.580832425465623
Latvia,LVA,2014,35.1,15185.814581236,6.6,26.7,4.045454545454546,9.62811701984983
Latvia,LVA,2015,34.2,13321.9753140616,7.1,26.2,3.6901408450704225,9.49717022995096
Latvia,LVA,2016,34.3,13838.5266823272,7.0,25.8,3.685714285714286,9.535211769916
Latvia,LVA,2017,35.6,15132.4958333982,6.7,26.9,4.014925373134328,9.624599752424531
Latvia,LVA,2018,35.1,17252.1710428626,7.0,26.9,3.8428571428571425,9.75569327209736
Latvia,LVA,2019,34.5,17294.9751600969,7.1,26.6,3.746478873239437,9.758171285122588
Latvia,LVA,2020,35.7,17564.2321549354,6.9,27.5,3.9855072463768115,9.773619849251702
Latvia,LVA,2021,34.3,20261.8887788916,7.1,26.2,3.6901408450704225,9.91649700045097
Latvia,LVA,2022,33.7,20221.103686109,7.1,25.8,3.633802816901409,9.914482074967557
Latvia,LVA,2023,34.0,22710.2637544197,7.2,26.2,3.638888888888889,10.030572249053284
Lebanon,LBN,2011,31.8,7834.96257108993,7.9,24.7,3.1265822784810124,8.966351377636391
Lebanon,LBN,2022,35.3,3654.35845534878,6.8,25.1,3.6911764705882355,8.203675831565153
Lesotho,LSO,1986,56.0,191.375758184053,2.9,43.6,15.03448275862069,5.254238815741668
Lesotho,LSO,1994,63.0,455.593586203956,1.6,48.2,30.125,6.121601153782882
Lesotho,LSO,2002,51.2,388.92334985135,3.3,38.2,11.575757575757578,5.963382280118777
Lesotho,LSO,2017,44.9,1069.36673247542,4.6,32.9,7.1521739130434785,6.974821913442213
Liberia,LBR,2007,36.4,374.211308104278,6.5,28.1,4.323076923076924,5.924820632796214
Liberia,LBR,2014,33.2,706.714490064507,7.8,26.0,3.3333333333333335,6.56062675132771
Liberia,LBR,2016,35.3,714.613063145659,7.2,27.1,3.763888888888889,6.571741225782789
Lithuania,LTU,1993,33.2,,8.1,27.5,3.3950617283950617,
Lithuania,LTU,1996,32.3,2340.67545970008,7.8,25.6,3.2820512820512824,7.758194824689532
Lithuania,LTU,1998,32.1,3180.64498555255,7.8,25.2,3.230769230769231,8.064839280853338
Lithuania,LTU,1999,32.0,3127.51176667183,7.9,25.2,3.1898734177215187,8.047993004659114
Lithuania,LTU,2000,31.7,3300.63634928559,7.9,24.7,3.1265822784810124,8.101870561981501
Lithuania,LTU,2001,32.0,3532.52787363242,7.8,24.9,3.192307692307692,8.16976900515244
Lithuania,LTU,2002,31.9,4148.13091485015,7.8,24.9,3.192307692307692,8.330413129808505
Lithuania,LTU,2003,35.5,5507.47434187652,7.2,27.9,3.8749999999999996,8.613861419905142
Lithuania,LTU,2004,37.0,6734.57487061946,5.8,27.9,4.810344827586206,8.815009964449706
Lithuania,LTU,2005,35.3,7857.03148786492,6.4,27.2,4.25,8.969164140787102
Lithuania,LTU,2006,34.4,9210.10118229413,6.9,26.8,3.8840579710144927,9.128056115323004
Lithuania,LTU,2007,34.8,12295.1212779366,6.8,26.8,3.9411764705882355,9.416957818606248
Lithuania,LTU,2008,35.7,14955.5345462921,6.6,27.6,4.1818181818181825,9.612836714075684
Lithuania,LTU,2009,37.2,11854.3711053096,5.7,27.6,4.842105263157895,9.380451948193974
Lithuania,LTU,2010,33.6,11829.122609457,6.5,24.8,3.8153846153846156,9.378319787650273
Lithuania,LTU,2011,32.5,14261.8433787325,7.1,24.5,3.450704225352113,9.565342954809571
Lithuania,LTU,2012,35.1,14288.1853493139,6.5,26.8,4.1230769230769235,9.567188275408533
Lithuania,LTU,2013,35.3,15636.5252586048,6.7,26.9,4.014925373134328,9.65736481924992
Lithuania,LTU,2014,37.7,16446.1647181663,6.0,28.9,4.816666666666666,9.707847581178502
Lithuania,LTU,2015,37.4,14269.8039878287,6.1,28.6,4.688524590163935,9.565900974414994
Lithuania,LTU,2016,38.4,14934.2702840428,6.0,29.5,4.916666666666667,9.611413870001764
Lithuania,LTU,2017,37.3,16800.1510246099,6.3,28.4,4.507936507936508,9.729143154911057
Lithuania,LTU,2018,35.7,19247.2315367967,6.6,27.1,4.106060606060606,9.865122513103078
Lithuania,LTU,2019,35.3,19608.7943945553,7.0,27.5,3.9285714285714284,9.883733438185496
Lithuania,LTU,2020,36.0,20428.6478157394,7.2,28.5,3.958333333333333,9.924693499411738
Lithuania,LTU,2021,36.7,23870.4594851722,7.0,29.1,4.1571428571428575,10.08039696863115
Lithuania,LTU,2022,36.6,25085.784063499,6.8,28.7,4.220588235294118,10.130056592698534
Lithuania,LTU,2023,36.0,27786.0057829276,6.5,27.3,4.2,10.232287783832573
Luxembourg,LUX,1985,26.3,12481.9658448559,9.7,21.3,2.195876288659794,9.43204014913837
Luxembourg,LUX,1986,28.1,18149.8692500239,9.3,22.5,2.419354838709677,9.806418635811616
Luxembourg,LUX,1987,29.5,22443.4314633012,8.9,23.9,2.685393258426966,10.018753265205392
Luxembourg,LUX,1988,28.8,25219.3542781732,9.2,23.4,2.5434782608695654,10.135367005629405
Luxembourg,LUX,1989,30.8,26618.0695774968,9.1,25.7,2.8241758241758244,10.189345571569632
Luxembourg,LUX,1990,27.7,33465.478207919,9.5,22.5,2.3684210526315788,10.418269685225532
Luxembourg,LUX,1991,27.2,35747.3377992066,9.4,21.8,2.3191489361702127,10.484231078194277
Luxembourg,LUX,1992,27.3,39570.8615665986,9.5,21.9,2.305263157894737,10.585848307369593
Luxembourg,LUX,1993,27.0,40066.7242518773,9.7,21.8,2.2474226804123716,10.598301449648977
Luxembourg,LUX,1994,28.1,43933.235442736,9.1,22.4,2.4615384615384617,10.690426384217645
Luxembourg,LUX,1995,28.3,51032.349635318,9.1,22.5,2.4725274725274726,10.84021501719394
Luxembourg,LUX,1996,29.0,50444.3591236175,8.6,22.7,2.6395348837209305,10.828626208303803
Luxembourg,LUX,1997,29.6,46641.6408754876,8.7,23.1,2.6551724137931036,10.750249002126944
Luxembourg,LUX,1998,30.6,47445.3810812051,8.4,23.7,2.821428571428571,10.767334456438098
Luxembourg,LUX,1999,30.0,50872.4492684624,8.6,23.4,2.7209302325581395,10.837076784258743
Luxembourg,LUX,2000,30.1,48659.5988753233,8.6,23.3,2.7093023255813957,10.792604372886425
Luxembourg,LUX,2001,30.9,48440.1420151355,8.5,24.3,2.8588235294117648,10.788084129436792
Luxembourg,LUX,2002,31.1,53005.7339209179,8.6,24.7,2.872093023255814,10.878155373869577
Luxembourg,LUX,2003,30.2,65689.3214536911,8.3,23.6,2.8433734939759034,11.092691656311036
Luxembourg,LUX,2004,30.2,76544.9170868473,8.3,23.7,2.8554216867469875,11.245632998970708
Luxembourg,LUX,2005,30.8,80988.1376230858,8.2,24.3,2.963414634146342,11.302057973832154
Luxembourg,LUX,2006,30.9,90788.8004876145,8.2,24.3,2.963414634146342,11.416291214334638
Luxembourg,LUX,2007,31.1,107475.320297978,8.3,25.0,3.012048192771084,11.585016521569187
Luxembourg,LUX,2008,32.6,120422.137934157,7.8,25.7,3.2948717948717947,11.698758664839888
Luxembourg,LUX,2009,31.2,109419.746953106,8.0,24.2,3.025,11.60294665499502
Luxembourg,LUX,2010,30.5,110885.991378721,8.2,23.7,2.8902439024390247,11.616257847764778
Luxembourg,LUX,2011,32.1,119025.057203467,7.8,24.4,3.128205128205128,11.68708931466304
Luxembourg,LUX,2012,34.3,112584.676270958,7.3,26.4,3.6164383561643834,11.631460895470681
Luxembourg,LUX,2013,32.0,120000.140729859,7.6,24.2,3.1842105263157894,11.69524819451232
Luxembourg,LUX,2014,31.2,123678.702143275,7.9,24.2,3.0632911392405062,11.725442370099268
Luxembourg,LUX,2015,32.9,105462.012584423,7.5,25.1,3.3466666666666667,11.566106096767557
Luxembourg,LUX,2016,31.7,106899.293549552,7.6,24.1,3.171052631578948,11.57964248847448
Luxembourg,LUX,2017,34.5,110193.213797228,6.8,25.6,3.7647058823529416,11.609990593017372
Luxembourg,LUX,2018,35.4,116926.759593905,6.6,26.6,4.030303030303031,11.669303031391737
Luxembourg,LUX,2019,34.2,112696.649059674,7.2,25.8,3.5833333333333335,11.632454966308753
Luxembourg,LUX,2020,33.4,116860.02817236,7.1,25.0,3.5211267605633805,11.66873215718627
Luxembourg,LUX,2021,32.7,134965.815442152,7.2,24.5,3.4027777777777777,11.812776806408214
Luxembourg,LUX,2022,34.1,123719.658915996,7.1,25.6,3.605633802816902,11.72577346989249
Luxembourg,LUX,2023,33.6,133230.619178899,7.1,25.0,3.5211267605633805,11.79983688438697
Madagascar,MDG,1980,46.8,577.592700958515,5.0,37.0,7.4,6.358868950654094
Madagascar,MDG,1993,45.2,307.887603096441,5.5,37.0,6.7272727272727275,5.729734791360684
Madagascar,MDG,1997,39.4,284.371843967244,6.1,30.1,4.9344262295081975,5.650282691506466
Madagascar,MDG,1999,38.6,267.360530991414,6.3,28.9,4.587301587301587,5.588598050899173
Madagascar,MDG,2001,47.4,319.283278235657,4.9,36.6,7.469387755102041,5.76607872827627
Madagascar,MDG,2005,39.9,305.812074924388,6.7,32.4,4.835820895522388,5.722970779060681
Madagascar,MDG,2010,42.4,450.009391645726,6.1,34.3,5.622950819672131,6.109268452870419
Madagascar,MDG,2012,42.6,493.511162904211,5.7,33.5,5.87719298245614,6.2015454784844
Madagascar,MDG,2021,36.8,483.469463351195,7.2,29.6,4.111111111111112,6.180988155403887
Malawi,MWI,1997,65.8,366.954461274104,3.9,61.5,15.76923076923077,5.905237756633761
Malawi,MWI,2004,39.9,404.674248445428,6.9,32.8,4.753623188405796,6.003082418637669
Malawi,MWI,2010,45.5,683.124694716799,5.5,36.9,6.709090909090909,6.526677412038552
Malawi,MWI,2016,44.7,450.506105510719,6.4,38.1,5.953125,6.110371629699549
Malawi,MWI,2019,38.5,580.889139762475,7.0,31.0,4.428571428571429,6.364559929286583
Malaysia,MYS,1984,48.5,2299.80870816235,4.6,38.3,8.326086956521738,7.740581228094199
Malaysia,MYS,1987,47.0,1977.1290866202,4.9,36.9,7.530612244897958,7.589401115232367
Malaysia,MYS,1989,46.2,2243.60219599914,5.1,36.4,7.137254901960785,7.715837976417417
Malaysia,MYS,1992,47.7,3141.43321987651,4.7,37.0,7.872340425531915,8.052434414216618
Malaysia,MYS,1995,48.5,4363.14458333034,4.5,37.9,8.422222222222222,8.38094831108711
Malaysia,MYS,1997,49.1,4678.56390058182,4.4,38.4,8.727272727272727,8.450746482970843
Malaysia,MYS,2003,46.4,4465.32194567208,4.6,35.1,7.630434782608696,8.404096595005068
Malaysia,MYS,2006,44.8,6158.40785533236,5.0,33.8,6.76,8.725573558076272
Malaysia,MYS,2008,45.5,8371.82156086005,4.8,34.1,7.104166666666667,9.03262676953799
Malaysia,MYS,2011,43.9,10217.1068585031,5.2,33.2,6.384615384615385,9.231818737429077
Malaysia,MYS,2013,41.3,10713.6407638899,5.8,31.8,5.482758620689656,9.279273046281045
Malaysia,MYS,2015,41.1,9648.6797937523,5.8,31.3,5.3965517241379315,9.17457637603625
Malaysia,MYS,2018,41.2,10901.8019954421,5.7,31.2,5.473684210526316,9.296683375236038
Malaysia,MYS,2021,40.7,10903.1037480772,5.9,30.9,5.23728813559322,9.29680277521437
Maldives,MDV,2002,41.3,3076.07007160101,6.8,34.8,5.117647058823529,8.031408110470432
Maldives,MDV,2009,38.4,6734.03165601895,6.4,29.9,4.671874999999999,8.814929300633485
Maldives,MDV,2016,31.3,9947.80744731739,8.3,25.2,3.0361445783132526,9.205107448816927
Maldives,MDV,2019,29.3,11740.2724029785,8.9,23.3,2.6179775280898876,9.370780296092331
Mali,MLI,1994,50.1,266.455340167693,4.8,40.4,8.416666666666666,5.585206650454857
Mali,MLI,2001,39.9,346.224554251022,6.3,30.0,4.761904761904762,5.847087565273326
Mali,MLI,2006,38.9,586.985415515264,6.4,30.2,4.71875,6.374999973719203
Mali,MLI,2009,33.0,787.482564287398,8.0,25.7,3.2125,6.66884122986725
Mali,MLI,2018,36.0,996.379292136901,7.5,28.1,3.746666666666667,6.904128000491313
Mali,MLI,2021,35.7,1027.27345365357,7.6,28.3,3.723684210526316,6.934663438998207
Malta,MLT,2006,28.0,16653.6036929688,8.6,22.0,2.558139534883721,9.720381910005406
Malta,MLT,2007,29.2,19444.1741958382,8.3,22.6,2.7228915662650603,9.875302776973097
Malta,MLT,2008,29.0,22315.3104212988,8.5,22.5,2.6470588235294117,10.013028287847135
Malta,MLT,2009,30.2,21176.3218262672,8.2,23.8,2.9024390243902443,9.960638941480687
Malta,MLT,2010,29.0,21946.6069636029,8.4,22.7,2.702380952380952,9.996367826308678
Malta,MLT,2011,29.1,23516.9691234302,8.5,23.2,2.7294117647058824,10.065477529909174
Malta,MLT,2012,29.4,22878.3130866521,8.4,23.4,2.7857142857142856,10.037944714045397
Malta,MLT,2013,28.8,25415.5566867731,8.6,23.2,2.697674418604651,10.143116733507853
Malta,MLT,2014,29.0,27424.5765646694,8.6,23.3,2.7093023255813957,10.219194845267424
Malta,MLT,2015,29.4,25529.6813337717,8.5,23.6,2.7764705882352945,10.147597028127535
Malta,MLT,2016,29.1,26459.0770929988,8.6,23.1,2.6860465116279073,10.183354557733317
Malta,MLT,2017,29.2,30317.2443175543,8.5,23.3,2.7411764705882353,10.31947194900167
Malta,MLT,2018,28.7,33382.2677499267,8.6,22.9,2.6627906976744184,10.415780132293648
Malta,MLT,2019,31.0,32421.9179752262,8.2,24.8,3.0243902439024395,10.386589953787338
Malta,MLT,2020,31.4,31823.4363934505,8.0,25.1,3.1375,10.36795829082665
Malta,MLT,2021,31.6,38096.8360735119,8.3,25.9,3.120481927710843,10.54788651497658
Malta,MLT,2022,34.6,35638.8869457406,7.3,27.7,3.7945205479452055,10.481192650618405
Marshall Islands,MHL,2019,35.5,5292.33985502306,7.2,27.5,3.819444444444444,8.574015743698697
Mauritania,MRT,1987,43.9,745.787178962507,4.2,32.0,7.619047619047619,6.6144402766107735
Mauritania,MRT,1993,49.5,849.620301696661,5.2,41.9,8.057692307692307,6.744789545796178
Mauritania,MRT,1995,37.7,904.719170071042,6.4,28.7,4.484375,6.807624586230263
Mauritania,MRT,2000,39.0,680.911061879778,6.2,29.5,4.758064516129032,6.523431698325202
Mauritania,MRT,2004,40.2,823.554457141893,6.5,32.6,5.015384615384615,6.713629676322464
Mauritania,MRT,2008,35.7,1635.5630623124,6.7,26.2,3.9104477611940296,7.399742404665164
Mauritania,MRT,2014,32.6,1713.00865264234,7.5,24.9,3.32,7.446006549474434
Mauritania,MRT,2019,32.0,1767.072710621,7.8,24.6,3.153846153846154,7.477079620664377
Mauritius,MUS,2006,35.7,5784.22491883026,7.6,28.7,3.7763157894736845,8.662889649463986
Mauritius,MUS,2012,38.5,9421.52514098225,7.0,31.6,4.514285714285714,9.15075225902815
Mauritius,MUS,2017,36.8,10986.7034093005,7.2,29.9,4.152777777777778,9.304441039642834
Mexico,MEX,1984,48.5,2506.30742754755,4.6,37.9,8.23913043478261,7.826565804527047
Mexico,MEX,1989,50.1,2725.05572275442,4.3,40.2,9.348837209302326,7.910244155605491
Mexico,MEX,1992,52.3,4220.56643677057,4.0,41.9,10.475,8.347724624745341
Mexico,MEX,1994,53.4,6202.36588372862,3.7,43.0,11.621621621621621,8.73268609239443
Mexico,MEX,1996,52.0,4674.36792733681,3.8,41.2,10.842105263157896,8.449849229873374
Mexico,MEX,1998,53.3,5832.69342004468,3.3,41.8,12.666666666666666,8.671234165805162
Mexico,MEX,2000,53.4,7524.0271380091,3.4,42.4,12.470588235294118,8.92585679727368
Mexico,MEX,2002,50.6,7983.03398381759,4.0,39.9,9.975,8.985073816660112
Mexico,MEX,2004,50.3,7849.66759649565,4.0,39.7,9.925,8.968226465484447
Mexico,MEX,2005,50.9,8671.75891885163,3.8,40.3,10.605263157894736,9.06782692334508
Mexico,MEX,2006,49.7,9512.63575346699,4.2,39.5,9.404761904761905,9.16037627312903
Mexico,MEX,2008,50.8,10523.7685403244,3.9,39.7,10.17948717948718,9.26139164841057
Mexico,MEX,2010,47.7,9728.80078377082,4.6,37.2,8.08695652173913,9.182845918228708
Mexico,MEX,2012,49.6,10744.1335242686,4.4,39.6,9.0,9.28211516592449
Mexico,MEX,2014,48.9,11391.3773497683,4.7,39.5,8.404255319148936,9.340611975360996
Mexico,MEX,2016,46.9,9097.92397674769,5.0,37.4,7.4799999999999995,9.115801532054995
Mexico,MEX,2018,46.0,10084.7937562021,5.2,36.6,7.038461538461538,9.218783999629082
Mexico,MEX,2020,44.6,8841.27075039868,5.3,35.1,6.622641509433962,9.08718589534574
Mexico,MEX,2022,43.5,11405.7940473759,5.6,34.4,6.142857142857143,9.341876755037235
"Micronesia, Fed. Sts.",FSM,2005,42.4,2207.16844533875,5.6,32.4,5.785714285714286,7.699465726560739
"Micronesia, Fed. Sts.",FSM,2013,40.1,2893.13437410825,5.5,29.7,5.3999999999999995,7.970095751912755
Moldova,MDA,1997,36.9,657.29213459795,6.6,28.1,4.257575757575758,6.488128568969348
Moldova,MDA,1998,39.5,578.734627562193,6.0,30.1,5.016666666666667,6.360844043600068
Moldova,MDA,1999,42.6,399.499818596336,6.0,34.4,5.733333333333333,5.99021331112947
Moldova,MDA,2000,36.4,440.538683980372,6.9,28.4,4.115942028985507,6.087998259864066
Moldova,MDA,2001,38.0,507.404076252819,6.7,29.8,4.447761194029851,6.229307680741148
Moldova,MDA,2002,35.8,570.799866188293,7.0,27.5,3.9285714285714284,6.347038651174295
Moldova,MDA,2003,34.9,682.319095965299,7.6,27.7,3.6447368421052633,6.525497431067572
Moldova,MDA,2004,35.0,897.178494749468,7.4,27.7,3.743243243243243,6.799254833064835
Moldova,MDA,2005,36.3,1034.39197746993,7.0,28.4,4.057142857142857,6.941569071694712
Moldova,MDA,2006,35.4,1183.02481442894,7.1,27.4,3.859154929577465,7.075829839607036
Moldova,MDA,2007,34.4,1531.21618590748,7.4,26.8,3.6216216216216215,7.333817591376545
Moldova,MDA,2008,34.7,2110.55305353857,7.3,27.1,3.712328767123288,7.654705302806896
Moldova,MDA,2009,32.9,1898.43975710988,7.6,25.0,3.2894736842105265,7.548787647332669
Moldova,MDA,2010,32.1,2436.79935102421,8.1,25.4,3.1358024691358026,7.798440715817901
Moldova,MDA,2011,30.6,2941.36224066021,8.5,24.5,2.8823529411764706,7.986628100183914
Moldova,MDA,2012,29.2,3044.8084324815,9.0,23.6,2.6222222222222222,8.021193266007801
Moldova,MDA,2013,28.5,3321.04397795719,9.2,23.2,2.5217391304347827,8.108034463673045
Moldova,MDA,2014,26.8,3289.95758568777,9.7,22.1,2.278350515463918,8.098629951788102
Moldova,MDA,2015,27.0,2749.55137054338,9.7,22.5,2.3195876288659796,7.9191930393679435
Moldova,MDA,2016,26.3,2847.08794770479,10.0,22.7,2.27,7.9540519781619174
Moldova,MDA,2017,25.9,3453.26727720294,10.0,21.7,2.17,8.147076098739332
Moldova,MDA,2018,25.7,4156.44981956646,10.2,21.9,2.1470588235294117,8.332416580136679
Moldova,MDA,2019,26.0,4405.33418162155,10.0,22.0,2.2,8.390571399652002
Moldova,MDA,2020,25.0,4375.7788930524,10.3,21.5,2.087378640776699,8.383839815643466
Moldova,MDA,2021,25.7,5274.60582195352,10.1,22.1,2.1881188118811883,8.570659229856147
Moldova,MDA,2022,25.9,5744.29618434435,10.2,22.5,2.2058823529411766,8.655962673525478
Moldova,MDA,2023,26.8,6799.58594644576,9.9,22.8,2.303030303030303,8.824616999081748
